piRs	consolidated_id
piR-hsa-162998,piR-hsa-166387,piR-hsa-334289,piR-hsa-500739,piR-hsa-724443,piR-hsa-727534,piR-hsa-733567,piR-hsa-738713,piR-hsa-746375,piR-hsa-749746,piR-hsa-751158,piR-hsa-755692,piR-hsa-779502,piR-hsa-781258,piR-hsa-785566	piR-hsa-concat-003121
piR-hsa-732338,piR-hsa-742211,piR-hsa-746032,piR-hsa-753956,piR-hsa-765768,piR-hsa-782415	piR-hsa-concat-003122
piR-hsa-1255400,piR-hsa-769152	piR-hsa-concat-003123
piR-hsa-352622,piR-hsa-752414,piR-hsa-758738	piR-hsa-concat-003124
piR-hsa-721342,piR-hsa-760497	piR-hsa-concat-003125
piR-hsa-345771,piR-hsa-762473	piR-hsa-concat-003126
piR-hsa-720050,piR-hsa-721981	piR-hsa-concat-003127
piR-hsa-726935,piR-hsa-764251	piR-hsa-concat-003128
piR-hsa-162051,piR-hsa-724718,piR-hsa-726136,piR-hsa-728792,piR-hsa-729187,piR-hsa-732265,piR-hsa-745864,piR-hsa-747087	piR-hsa-concat-003129
piR-hsa-771639,piR-hsa-776348	piR-hsa-concat-003130
piR-hsa-136014,piR-hsa-147031,piR-hsa-147383,piR-hsa-725014	piR-hsa-concat-003131
piR-hsa-728331,piR-hsa-765593	piR-hsa-concat-003132
piR-hsa-161470,piR-hsa-756978	piR-hsa-concat-003144
piR-hsa-1256989,piR-hsa-1274756	piR-hsa-concat-003158
piR-hsa-35077,piR-hsa-741272	piR-hsa-concat-003159
piR-hsa-2835089,piR-hsa-99461	piR-hsa-concat-003160
piR-hsa-1953520,piR-hsa-2849082,piR-hsa-731341	piR-hsa-concat-003161
piR-hsa-2852437,piR-hsa-60626	piR-hsa-concat-003162
piR-hsa-168984,piR-hsa-68679	piR-hsa-concat-003163
piR-hsa-2832557,piR-hsa-60761	piR-hsa-concat-003164
piR-hsa-372746,piR-hsa-52699,piR-hsa-732150	piR-hsa-concat-003165
piR-hsa-126039,piR-hsa-759094	piR-hsa-concat-003166
piR-hsa-744850,piR-hsa-88864	piR-hsa-concat-003167
piR-hsa-137468,piR-hsa-32968	piR-hsa-concat-003168
piR-hsa-70267,piR-hsa-729408	piR-hsa-concat-003169
piR-hsa-56816,piR-hsa-732609	piR-hsa-concat-003170
piR-hsa-155143,piR-hsa-352353	piR-hsa-concat-003171
piR-hsa-328422,piR-hsa-98692	piR-hsa-concat-003172
piR-hsa-284617,piR-hsa-87641	piR-hsa-concat-003173
piR-hsa-36903,piR-hsa-79185	piR-hsa-concat-003174
piR-hsa-348670,piR-hsa-92537	piR-hsa-concat-003175
piR-hsa-744122,piR-hsa-745674,piR-hsa-762113,piR-hsa-775500,piR-hsa-786574	piR-hsa-concat-003176
piR-hsa-2846822,piR-hsa-2847826	piR-hsa-concat-003177
piR-hsa-741984,piR-hsa-782377	piR-hsa-concat-003178
piR-hsa-149696,piR-hsa-167946	piR-hsa-concat-003179
piR-hsa-737417,piR-hsa-760268,piR-hsa-777557	piR-hsa-concat-003180
piR-hsa-738343,piR-hsa-738741,piR-hsa-758001	piR-hsa-concat-003181
piR-hsa-740933,piR-hsa-762493,piR-hsa-763748,piR-hsa-779780	piR-hsa-concat-003182
piR-hsa-741502,piR-hsa-755271,piR-hsa-760617,piR-hsa-775190,piR-hsa-787569	piR-hsa-concat-003183
piR-hsa-153287,piR-hsa-784572	piR-hsa-concat-003184
piR-hsa-739997,piR-hsa-787098	piR-hsa-concat-003192
piR-hsa-134391,piR-hsa-725729,piR-hsa-749717,piR-hsa-784840	piR-hsa-concat-003193
piR-hsa-366889,piR-hsa-729686	piR-hsa-concat-003194
piR-hsa-748128,piR-hsa-765543	piR-hsa-concat-003195
piR-hsa-2830667,piR-hsa-723949	piR-hsa-concat-003196
piR-hsa-760337,piR-hsa-768296,piR-hsa-783052	piR-hsa-concat-003197
piR-hsa-1253821,piR-hsa-756685	piR-hsa-concat-003200
piR-hsa-2853875,piR-hsa-725741,piR-hsa-733981	piR-hsa-concat-003201
piR-hsa-166997,piR-hsa-776783	piR-hsa-concat-003202
piR-hsa-348026,piR-hsa-749658,piR-hsa-751622,piR-hsa-758530,piR-hsa-771673	piR-hsa-concat-003203
piR-hsa-750984,piR-hsa-758850	piR-hsa-concat-003204
piR-hsa-750282,piR-hsa-788189	piR-hsa-concat-003205
piR-hsa-1279382,piR-hsa-334609	piR-hsa-concat-002698
piR-hsa-140562,piR-hsa-349416	piR-hsa-concat-002699
piR-hsa-344126,piR-hsa-736005	piR-hsa-concat-002700
piR-hsa-1288608,piR-hsa-334731	piR-hsa-concat-002701
piR-hsa-1294936,piR-hsa-737856	piR-hsa-concat-002702
piR-hsa-350252,piR-hsa-782329	piR-hsa-concat-002703
piR-hsa-1253177,piR-hsa-772230	piR-hsa-concat-002704
piR-hsa-360065,piR-hsa-767002	piR-hsa-concat-002705
piR-hsa-1240012,piR-hsa-371956	piR-hsa-concat-002706
piR-hsa-363655,piR-hsa-770483	piR-hsa-concat-002707
piR-hsa-136222,piR-hsa-136699	piR-hsa-concat-002708
piR-hsa-351813,piR-hsa-728883	piR-hsa-concat-002709
piR-hsa-143592,piR-hsa-365053	piR-hsa-concat-002710
piR-hsa-143552,piR-hsa-359273	piR-hsa-concat-002711
piR-hsa-1234376,piR-hsa-788558	piR-hsa-concat-002712
piR-hsa-171956,piR-hsa-782789	piR-hsa-concat-002713
piR-hsa-74133,piR-hsa-741360	piR-hsa-concat-002725
piR-hsa-735140,piR-hsa-796094	piR-hsa-concat-002731
piR-hsa-1303602,piR-hsa-358330,piR-hsa-725988,piR-hsa-734676,piR-hsa-754313,piR-hsa-756273,piR-hsa-767586,piR-hsa-768786,piR-hsa-771968	piR-hsa-concat-002732
piR-hsa-143714,piR-hsa-762183	piR-hsa-concat-002733
piR-hsa-1291975,piR-hsa-767162	piR-hsa-concat-002734
piR-hsa-359436,piR-hsa-730682,piR-hsa-735242,piR-hsa-737413,piR-hsa-752054,piR-hsa-760509,piR-hsa-763290,piR-hsa-779558,piR-hsa-796824	piR-hsa-concat-002735
piR-hsa-1279665,piR-hsa-767597,piR-hsa-774429	piR-hsa-concat-002736
piR-hsa-127197,piR-hsa-348507,piR-hsa-361441	piR-hsa-concat-003215
piR-hsa-136348,piR-hsa-136974,piR-hsa-148023	piR-hsa-concat-003218
piR-hsa-149758,piR-hsa-353833	piR-hsa-concat-003219
piR-hsa-163761,piR-hsa-171546	piR-hsa-concat-003220
piR-hsa-152906,piR-hsa-750139	piR-hsa-concat-003221
piR-hsa-1237765,piR-hsa-188587,piR-hsa-336137,piR-hsa-721457,piR-hsa-744570,piR-hsa-754517,piR-hsa-779665,piR-hsa-798353	piR-hsa-concat-003246
piR-hsa-148612,piR-hsa-156473	piR-hsa-concat-003247
piR-hsa-3501364,piR-hsa-4422057	piR-hsa-concat-003751
piR-hsa-2908818,piR-hsa-3651129	piR-hsa-concat-003752
piR-hsa-749887,piR-hsa-778731	piR-hsa-concat-003251
piR-hsa-146978,piR-hsa-163609	piR-hsa-concat-003252
piR-hsa-130928,piR-hsa-132374,piR-hsa-143457,piR-hsa-154491,piR-hsa-155980	piR-hsa-concat-003278
piR-hsa-171721,piR-hsa-181237	piR-hsa-concat-003279
piR-hsa-152442,piR-hsa-168980	piR-hsa-concat-003280
piR-hsa-156368,piR-hsa-180511	piR-hsa-concat-003281
piR-hsa-150799,piR-hsa-155370	piR-hsa-concat-003282
piR-hsa-161073,piR-hsa-367325	piR-hsa-concat-003308
piR-hsa-145609,piR-hsa-146251	piR-hsa-concat-003309
piR-hsa-133920,piR-hsa-135159,piR-hsa-148900	piR-hsa-concat-003310
piR-hsa-141191,piR-hsa-147377	piR-hsa-concat-003311
piR-hsa-538215,piR-hsa-723121	piR-hsa-concat-003314
piR-hsa-132947,piR-hsa-149986,piR-hsa-731901,piR-hsa-741930,piR-hsa-743846	piR-hsa-concat-003315
piR-hsa-151637,piR-hsa-194983	piR-hsa-concat-003319
piR-hsa-195241,piR-hsa-342293	piR-hsa-concat-003320
piR-hsa-146328,piR-hsa-164797	piR-hsa-concat-003321
piR-hsa-142462,piR-hsa-162317,piR-hsa-174000	piR-hsa-concat-003322
piR-hsa-133584,piR-hsa-134709,piR-hsa-140236,piR-hsa-159960	piR-hsa-concat-003323
piR-hsa-132947,piR-hsa-149986,piR-hsa-729457,piR-hsa-741930,piR-hsa-743846	piR-hsa-concat-003326
piR-hsa-157025,piR-hsa-342186	piR-hsa-concat-003330
piR-hsa-132749,piR-hsa-141398,piR-hsa-163769	piR-hsa-concat-003337
piR-hsa-134807,piR-hsa-153519,piR-hsa-154463	piR-hsa-concat-003338
piR-hsa-132947,piR-hsa-149986,piR-hsa-162794,piR-hsa-741930,piR-hsa-743846	piR-hsa-concat-003339
piR-hsa-159334,piR-hsa-169018	piR-hsa-concat-003343
piR-hsa-153034,piR-hsa-356252	piR-hsa-concat-003344
piR-hsa-372959,piR-hsa-738809	piR-hsa-concat-003345
piR-hsa-136648,piR-hsa-155838,piR-hsa-728555,piR-hsa-732665,piR-hsa-734535,piR-hsa-736356,piR-hsa-749030	piR-hsa-concat-003353
piR-hsa-379598,piR-hsa-449050	piR-hsa-concat-003356
piR-hsa-724350,piR-hsa-783879	piR-hsa-concat-003357
piR-hsa-740026,piR-hsa-750377	piR-hsa-concat-003358
piR-hsa-152558,piR-hsa-779865	piR-hsa-concat-003359
piR-hsa-149912,piR-hsa-165432	piR-hsa-concat-003366
piR-hsa-131956,piR-hsa-152162,piR-hsa-156898	piR-hsa-concat-003367
piR-hsa-133335,piR-hsa-138869,piR-hsa-140128,piR-hsa-165643,piR-hsa-171317	piR-hsa-concat-003368
piR-hsa-164372,piR-hsa-165712,piR-hsa-177319	piR-hsa-concat-003369
piR-hsa-334540,piR-hsa-351943	piR-hsa-concat-003381
piR-hsa-163384,piR-hsa-355512	piR-hsa-concat-003388
piR-hsa-164495,piR-hsa-167162	piR-hsa-concat-003389
piR-hsa-135476,piR-hsa-135538,piR-hsa-143007	piR-hsa-concat-003390
piR-hsa-154273,piR-hsa-159129	piR-hsa-concat-003391
piR-hsa-161055,piR-hsa-167401,piR-hsa-168994,piR-hsa-335679,piR-hsa-362777,piR-hsa-368732,piR-hsa-736202	piR-hsa-concat-003409
piR-hsa-3226874,piR-hsa-7590158	piR-hsa-concat-003410
piR-hsa-2157863,piR-hsa-3639266	piR-hsa-concat-003738
piR-hsa-3499842,piR-hsa-3640650,piR-hsa-3720844	piR-hsa-concat-003739
piR-hsa-3306824,piR-hsa-7883024	piR-hsa-concat-003484
piR-hsa-2983502,piR-hsa-3660099	piR-hsa-concat-003691
piR-hsa-3356302,piR-hsa-3712579	piR-hsa-concat-003639
piR-hsa-3623988,piR-hsa-447904	piR-hsa-concat-003640
piR-hsa-1102573,piR-hsa-3621225,piR-hsa-3676196	piR-hsa-concat-003641
piR-hsa-3274518,piR-hsa-7574152	piR-hsa-concat-003642
piR-hsa-3503011,piR-hsa-3685974	piR-hsa-concat-003643
piR-hsa-503220,piR-hsa-7680932	piR-hsa-concat-003644
piR-hsa-2837491,piR-hsa-3533811,piR-hsa-7936172	piR-hsa-concat-003645
piR-hsa-2916214,piR-hsa-3635827	piR-hsa-concat-003646
piR-hsa-3197373,piR-hsa-3684956	piR-hsa-concat-003647
piR-hsa-3063378,piR-hsa-3698094	piR-hsa-concat-003648
piR-hsa-30624,piR-hsa-3649419	piR-hsa-concat-003717
piR-hsa-3100307,piR-hsa-7803354	piR-hsa-concat-003718
piR-hsa-31051,piR-hsa-4412280	piR-hsa-concat-003719
piR-hsa-316249,piR-hsa-7900385	piR-hsa-concat-003720
piR-hsa-1698,piR-hsa-3646633,piR-hsa-3691479	piR-hsa-concat-003721
piR-hsa-3093318,piR-hsa-7801208	piR-hsa-concat-003722
piR-hsa-3533373,piR-hsa-7518765,piR-hsa-7600307	piR-hsa-concat-003723
piR-hsa-1135351,piR-hsa-3702092	piR-hsa-concat-003724
piR-hsa-3391226,piR-hsa-7954240	piR-hsa-concat-003725
piR-hsa-3596977,piR-hsa-8008590	piR-hsa-concat-003683
piR-hsa-3492788,piR-hsa-3729637	piR-hsa-concat-003684
piR-hsa-3018482,piR-hsa-3633658	piR-hsa-concat-003732
piR-hsa-672243,piR-hsa-7590158	piR-hsa-concat-003733
piR-hsa-26020,piR-hsa-7896370	piR-hsa-concat-003734
piR-hsa-1297551,piR-hsa-32263,piR-hsa-3622980,piR-hsa-3623131,piR-hsa-3643186,piR-hsa-3696681,piR-hsa-4447722,piR-hsa-7555815,piR-hsa-8023128	piR-hsa-concat-003736
piR-hsa-26019,piR-hsa-4380762,piR-hsa-7587233	piR-hsa-concat-003737
piR-hsa-3432365,piR-hsa-3621589	piR-hsa-concat-003444
piR-hsa-3387105,piR-hsa-3704810,piR-hsa-7985015	piR-hsa-concat-003445
piR-hsa-2800905,piR-hsa-3672609	piR-hsa-concat-003674
piR-hsa-3345561,piR-hsa-4384043	piR-hsa-concat-003698
piR-hsa-3457675,piR-hsa-3693011	piR-hsa-concat-003699
piR-hsa-3651427,piR-hsa-448980	piR-hsa-concat-003700
piR-hsa-733650,piR-hsa-77498	piR-hsa-concat-003701
piR-hsa-4043922,piR-hsa-7519417	piR-hsa-concat-003702
piR-hsa-292966,piR-hsa-3739373	piR-hsa-concat-003703
piR-hsa-353408,piR-hsa-3676751,piR-hsa-7550284,piR-hsa-93969	piR-hsa-concat-003704
piR-hsa-1114430,piR-hsa-3658972	piR-hsa-concat-003705
piR-hsa-2836821,piR-hsa-49152,piR-hsa-786118,piR-hsa-7931994	piR-hsa-concat-003706
piR-hsa-3190536,piR-hsa-7931831	piR-hsa-concat-003707
piR-hsa-3661430,piR-hsa-3741923,piR-hsa-443475,piR-hsa-778929	piR-hsa-concat-003708
piR-hsa-3310469,piR-hsa-3678395	piR-hsa-concat-003709
piR-hsa-3654463,piR-hsa-692432,piR-hsa-7998977	piR-hsa-concat-003710
piR-hsa-326679,piR-hsa-3653553	piR-hsa-concat-003711
piR-hsa-3682289,piR-hsa-464856,piR-hsa-7595584	piR-hsa-concat-003712
piR-hsa-3095480,piR-hsa-3738305	piR-hsa-concat-003713
piR-hsa-3313465,piR-hsa-7627788	piR-hsa-concat-003714
piR-hsa-3612226,piR-hsa-3739886,piR-hsa-7658391	piR-hsa-concat-003715
piR-hsa-15964,piR-hsa-3557503,piR-hsa-3658042,piR-hsa-8008930	piR-hsa-concat-003726
piR-hsa-3366972,piR-hsa-4459630	piR-hsa-concat-003727
piR-hsa-3394057,piR-hsa-7726486,piR-hsa-7930000	piR-hsa-concat-003728
piR-hsa-3191580,piR-hsa-3619420	piR-hsa-concat-003729
piR-hsa-3434358,piR-hsa-3669023	piR-hsa-concat-003557
piR-hsa-242201,piR-hsa-7759263	piR-hsa-concat-003558
piR-hsa-3549446,piR-hsa-7850999	piR-hsa-concat-003638
piR-hsa-10996,piR-hsa-3657689	piR-hsa-concat-003667
piR-hsa-3225123,piR-hsa-3710805	piR-hsa-concat-003668
piR-hsa-3285706,piR-hsa-7521802	piR-hsa-concat-003669
piR-hsa-3620633,piR-hsa-537588	piR-hsa-concat-003596
piR-hsa-2874365,piR-hsa-3660357	piR-hsa-concat-003616
piR-hsa-3486198,piR-hsa-7669172	piR-hsa-concat-003617
piR-hsa-143959,piR-hsa-3319937,piR-hsa-3624767,piR-hsa-3680443	piR-hsa-concat-003694
piR-hsa-3186991,piR-hsa-3649256	piR-hsa-concat-003695
piR-hsa-1274507,piR-hsa-995458	piR-hsa-concat-003696
piR-hsa-2600947,piR-hsa-3667787,piR-hsa-3691176	piR-hsa-concat-003697
piR-hsa-3262043,piR-hsa-3728452	piR-hsa-concat-003716
piR-hsa-5359140,piR-hsa-8008590	piR-hsa-concat-003730
piR-hsa-3342778,piR-hsa-7781283	piR-hsa-concat-003731
piR-hsa-1069232,piR-hsa-7868401	piR-hsa-concat-003735
piR-hsa-210441,piR-hsa-747092	piR-hsa-concat-003750
piR-hsa-64659,piR-hsa-764647	piR-hsa-concat-003754
piR-hsa-144755,piR-hsa-154626,piR-hsa-166226	piR-hsa-concat-003756
piR-hsa-159968,piR-hsa-163998,piR-hsa-168312	piR-hsa-concat-003757
piR-hsa-152608,piR-hsa-152857,piR-hsa-157484,piR-hsa-159633,piR-hsa-159868	piR-hsa-concat-003758
piR-hsa-62810,piR-hsa-744325,piR-hsa-769503,piR-hsa-783460	piR-hsa-concat-003761
piR-hsa-115493,piR-hsa-731239,piR-hsa-755219	piR-hsa-concat-003762
piR-hsa-144190,piR-hsa-202979	piR-hsa-concat-003763
piR-hsa-742225,piR-hsa-764555,piR-hsa-94542	piR-hsa-concat-003775
piR-hsa-46557,piR-hsa-777976	piR-hsa-concat-003776
piR-hsa-66657,piR-hsa-747250	piR-hsa-concat-003777
piR-hsa-116375,piR-hsa-159505	piR-hsa-concat-003778
piR-hsa-187255,piR-hsa-63835	piR-hsa-concat-003779
piR-hsa-146727,piR-hsa-37523	piR-hsa-concat-003780
piR-hsa-171692,piR-hsa-46253,piR-hsa-732076	piR-hsa-concat-003781
